time,altitude,blue_voltage,red_voltage,white_voltage
1479761509,338.0043252,334,0,8
1479761510,338.0179964,334,0,8
1479761512,338.166398,334,0,8
1479761513,338.166398,334,0,8
1479761514,338.0739189,334,0,8
1479761515,337.8640187,334,0,8
1479761516,338.0207632,334,0,8
1479761518,338.0207632,334,0,8
1479761519,338.1142909,334,0,8
1479761520,338.0134895,334,0,8
1479761521,337.9762625,334,0,8
1479761523,337.880169,334,0,8
1479761524,337.7801049,334,0,8
1479761525,338.0315007,334,0,8
1479761526,338.0315007,334,0,8
1479761528,338.1109655,334,0,8
1479761529,337.9158965,334,0,8
1479761530,338.1059061,334,0,8
1479761531,338.0087348,334,0,8
1479761532,338.0109078,333,0,8
1479761534,337.9632291,334,0,7
1479761535,337.7829697,334,0,7
1479761537,338.0936522,334,0,7
1479761537,338.0936522,334,0,7
1479761539,338.0846444,334,0,7
1479761540,337.9481053,333,0,7
1479761541,337.9322259,334,0,7
1479761542,337.971976,333,0,7
1479761543,337.7259705,333,0,7
1479761545,338.017906,334,0,7
1479761546,337.9178457,334,0,7
1479761547,338.1465889,333,0,7
1479761548,338.1094234,333,0,7
1479761550,337.8232768,334,0,6
1479761551,337.8232768,333,0,5
1479761552,338.0267528,334,0,5
1479761553,337.8757457,334,0,5
1479761555,338.0687399,333,0,4
1479761556,338.2331623,333,0,4
1479761557,338.0077641,333,0,4
1479761558,337.984037,333,0,3
1479761560,337.984037,333,0,2
1479761561,338.0169035,333,0,2
1479761562,337.9985283,333,0,1
1479761563,338.2631362,333,0,1
1479761564,337.9362242,333,0,1
1479761566,338.0901616,333,0,1
1479761568,338.0901616,333,0,1
1479761569,338.0901616,333,0,1
1479761569,338.0901616,333,0,1
1479761571,337.7756205,333,0,1
1479761572,338.0676745,333,0,1
1479761573,338.0143303,333,0,1
1479761574,337.9287854,333,0,1
1479761576,337.9205454,333,0,1
1479761577,337.9971944,333,0,1
1479761578,337.9889578,333,0,1
1479761579,337.8061378,333,0,1
1479761581,338.0234568,333,0,1
1479761582,337.8185334,333,0,1
1479761583,337.8692613,333,0,0
1479761584,338.0729043,333,0,1
1479761585,338.1232341,333,0,1
1479761587,338.2790935,333,0,1
1479761588,337.7367188,333,0,1
1479761589,338.0212726,333,0,1
1479761590,337.9515528,333,0,1
1479761592,338.1301696,333,0,0
1479761593,338.1805144,333,0,1
1479761594,338.0469774,333,0,1
1479761595,337.8742543,333,0,0
1479761596,337.8742543,333,0,0
1479761598,337.9538832,333,0,0
1479761599,338.0844947,333,0,0
1479761600,338.0181599,333,0,1
1479761601,337.9145334,333,0,0
1479761603,337.9145334,333,0,0
1479761604,337.9103407,333,0,0
1479761605,337.9520768,333,0,0
1479761606,337.9636662,333,0,0
1479761608,338.1745685,333,0,0
1479761609,337.8038298,333,0,0
1479761610,337.9900723,333,0,0
1479761611,337.974741,333,0,0
1479761612,337.974741,333,0,0
1479761614,337.9695233,333,0,0
1479761615,337.8507427,333,0,0
1479761616,338.0661358,333,0,0
1479761617,338.0539456,333,0,0
1479761619,337.8664885,333,0,0
1479761620,338.0204998,333,0,0
1479761621,337.8349788,333,0,0
1479761622,337.9843898,333,0,0
1479761624,338.1934173,333,0,0
1479761625,338.199833,333,0,0
1479761626,338.0623371,333,0,0
1479761627,338.0623371,333,0,0
1479761628,338.306638,333,0,0
1479761630,337.8884305,333,0,0
1479761631,338.2439241,333,0,0
1479761632,338.0383216,333,0,0
1479761633,338.1058657,333,0,0
1479761635,337.9002616,333,0,0
1479761636,337.6249388,333,0,0
1479761637,338.0491375,333,0,0
1479761638,338.5639522,333,0,0
1479761639,338.4896425,333,0,0
1479761641,337.789806,333,0,0
1479761642,337.789806,333,0,0
1479761643,337.9098811,333,0,0
1479761644,337.7664142,333,0,0
1479761646,338.3772459,333,0,0
1479761647,337.764274,333,0,0
1479761648,337.8081756,333,0,0
1479761649,337.7555892,333,0,0
1479761651,337.7555892,333,0,0
1479761652,337.7843345,333,0,0
1479761653,337.7428142,333,0,0
1479761654,337.7165241,333,0,0
1479761656,338.0417872,333,0,0
1479761657,337.598255,333,0,0
1479761658,338.0730196,333,0,0
1479761659,338.2149408,333,0,0
1479761660,337.8779935,333,0,0
1479761662,337.9178827,333,0,0
1479761663,337.6688304,333,0,0
1479761664,337.7728125,333,0,0
1479761665,337.6141777,333,0,0
1479761667,337.7601424,333,0,0
1479761668,337.7631604,333,0,0
1479761669,337.6373351,333,0,0
1479761670,338.0035748,333,0,0
1479761672,337.9227329,333,0,0
1479761673,337.9227329,333,0,0
1479761674,338.0565919,333,0,0
1479761675,337.6347379,333,0,0
1479761677,337.9893855,333,0,0
1479761678,337.5927905,333,0,0
1479761679,337.8413461,333,0,1
1479761680,337.5543783,333,0,0
1479761681,337.7625288,333,0,0
1479761683,337.7625288,333,0,0
1479761684,337.6816923,333,0,0
1479761685,337.7872906,333,0,0
1479761686,337.8342878,333,0,0
1479761688,337.6463399,332,0,0
1479761689,337.9419324,333,0,0
1479761690,337.5059023,333,0,0
1479761691,337.5059023,333,0,0
1479761693,337.4932911,333,0,0
1479761694,337.5700987,333,0,0
1479761695,337.931911,333,0,0
1479761696,337.931911,333,0,0
1479761698,337.7434717,333,0,0
1479761699,338.1315741,333,0,0
1479761700,338.0067624,333,0,0
1479761701,337.7971174,333,0,0
1479761702,337.9067753,333,0,0
1479761704,337.762805,333,0,0
1479761705,337.8790425,333,0,0
1479761706,338.1095275,333,0,0
1479761707,337.9407723,332,0,0
1479761709,337.8811526,333,0,0
1479761710,337.7417092,333,0,0
1479761711,338.0156754,333,0,0
1479761712,337.8792895,333,0,0
1479761714,337.857092,333,0,0
1479761715,337.857092,332,0,0
1479761716,337.7681603,333,0,0
1479761717,337.8289282,333,0,0
1479761718,337.8870983,333,0,0
1479761720,337.6193057,332,0,0
1479761721,337.6193057,332,0,0
1479761722,337.8902506,333,0,0
1479761723,337.9616,333,0,0
1479761725,337.8924218,333,0,0
1479761726,337.6964267,332,0,0
1479761727,337.8946034,333,0,0
1479761728,337.9159026,333,0,0
1479761730,337.9159026,333,0,0
1479761731,337.790621,333,0,0
1479761732,337.7700931,333,0,0
1479761733,337.6862059,333,0,0
1479761734,337.6230723,333,0,0
1479761736,337.7864713,333,0,0
1479761737,337.9664468,333,0,0
1479761738,338.0033407,333,0,0
1479761739,337.8629111,333,0,0
1479761741,337.7113969,332,0,0
1479761742,337.5395511,333,0,0
1479761743,337.8167434,333,0,0
1479761744,337.827405,332,0,0
1479761746,337.5337855,333,0,0
1479761747,337.8042592,333,0,0
1479761748,337.8042592,332,0,0
1479761749,337.8110017,333,0,0
1479761750,337.9647704,333,0,0
1479761752,338.129624,332,0,0
1479761753,337.7000505,333,0,0
1479761754,337.7648807,333,0,0
1479761755,337.8883625,333,0,0
1479761757,337.9324308,333,0,0
1479761758,337.9324308,333,0,0
1479761759,338.0599981,333,0,0
1479761760,337.6859606,333,0,0
1479761762,337.8160558,333,0,0
1479761763,337.8418806,332,0,0
1479761764,337.8152624,332,0,0
1479761765,337.8669162,333,0,0
1479761766,337.8669162,333,0,0
1479761768,337.9100266,332,0,0
1479761769,338.096666,333,0,0
1479761770,337.8606943,333,0,0
1479761771,338.0772494,332,0,0
1479761773,337.7936923,332,0,0
1479761774,338.21147,332,0,0
1479761775,337.8039915,332,0,0
1479761776,338.0458079,333,0,1
1479761778,337.7966225,332,0,0
1479761779,337.7810945,333,0,1
1479761780,337.674091,332,0,0
1479761781,337.5740727,333,0,0
1479761783,337.4892018,332,0,0
1479761784,337.5298107,332,0,0
1479761785,337.7710535,332,0,0
1479761786,337.9027831,333,0,0
1479761788,337.510427,332,0,0
1479761789,337.7002226,333,0,0
1479761790,337.7761902,333,0,0
1479761791,337.4234887,332,0,0
1479761792,337.7164398,333,0,0
1479761794,337.6239965,333,0,0
1479761795,337.6239965,332,0,0
1479761796,337.6015199,333,0,0
1479761797,337.6339806,332,0,0
1479761799,337.3402987,332,0,0
1479761800,337.747123,333,0,0
1479761801,337.4048668,333,0,0
1479761802,337.4120875,332,0,0
1479761803,337.4120875,333,0,0
1479761805,337.6467572,333,0,0
1479761806,337.3347913,332,0,0
1479761807,337.5646747,333,0,0
1479761808,337.4804165,333,0,0
1479761810,337.7040452,333,0,0
1479761811,337.2923985,333,0,0
1479761812,337.5302143,333,0,0
1479761813,337.5302143,333,0,0
1479761815,337.6979783,332,0,0
1479761816,337.6064913,333,0,0
1479761817,337.8266588,333,0,0
1479761818,337.7446016,333,0,0
1479761819,337.6269198,333,0,0
1479761821,337.6269198,333,0,0
1479761822,337.5789615,332,0,0
1479761823,337.7720053,332,0,0
1479761824,337.6249862,333,0,0
1479761826,337.5476902,333,0,0
1479761827,337.591849,333,0,0
1479761828,337.5101318,332,0,0
1479761829,337.5101318,332,0,0
1479761831,337.4773195,332,0,0
1479761832,337.4069699,333,0,0
1479761833,337.3848801,332,0,0
1479761834,337.4394499,333,0,0
1479761835,337.7249722,332,0,0
1479761837,337.4785698,333,0,0
1479761838,337.6139204,333,0,0
1479761839,337.7647327,332,0,1
1479761840,337.7268741,332,0,0
1479761842,337.488361,333,0,0
1479761843,337.6893452,332,0,0
1479761844,337.5170876,332,0,1
1479761845,337.4757636,333,0,1
1479761847,337.4757636,333,0,1
1479761848,337.467888,332,0,0
1479761849,337.379556,332,0,1
1479761850,337.4997942,332,0,0
1479761851,337.4994964,333,0,0
1479761853,337.6686377,332,0,1
1479761854,337.6979826,333,0,0
1479761855,337.5825396,333,0,0
1479761856,337.6194563,332,0,0
1479761858,337.4547717,332,0,1
1479761859,337.5743886,332,0,0
1479761860,337.6369048,332,0,0
1479761861,337.276891,332,0,0
1479761862,337.5441843,333,0,0
1479761864,337.8124225,332,0,0
1479761865,337.8124225,332,0,0
1479761866,337.6869012,332,0,0
1479761867,337.5174499,332,0,0
1479761869,337.5354911,332,0,0
1479761870,337.4834319,332,0,0
1479761871,337.4244585,332,0,0
1479761872,337.8057221,332,0,1
1479761874,337.8057221,332,0,0
1479761875,337.6258992,332,0,0
1479761876,337.4270917,332,0,1
1479761877,337.6799453,332,0,0
1479761878,337.6799453,332,0,0
1479761880,337.6320014,333,0,1
1479761881,337.7961535,332,0,1
1479761882,337.2998489,333,0,1
1479761883,337.4355809,332,0,1
1479761885,337.6265696,332,0,0
1479761886,337.4864532,332,0,1
1479761887,337.4751733,332,0,1
1479761888,337.5370711,332,0,1
1479761890,337.4237813,332,0,1
1479761891,337.470541,332,0,1
1479761892,337.6723114,333,0,1
1479761893,337.5438797,332,0,1
1479761894,337.4262149,332,0,1
1479761896,337.6023365,332,0,1
1479761897,337.6023365,332,0,2
1479761898,337.5131024,332,0,1
1479761899,337.5974736,332,0,2
1479761901,337.2342059,332,0,2
1479761902,337.4135315,332,0,2
1479761903,337.2325476,333,0,2
1479761904,337.3935405,332,0,2
1479761906,337.3935405,332,0,2
1479761907,337.7313576,332,0,2
1479761908,337.2680698,332,0,2
1479761909,337.3971891,332,0,1
1479761910,337.5689671,332,0,2
1479761912,337.3666773,333,0,2
1479761913,337.4662108,332,0,1
1479761914,337.4324942,332,0,1
1479761915,337.2779082,332,0,1
1479761917,337.4976316,333,0,2
1479761918,337.3724033,332,0,1
1479761919,337.4123164,332,0,1
1479761920,337.4347987,332,0,1
1479761922,337.4632419,332,0,1
1479761923,337.298565,332,0,1
1479761924,337.5400942,332,0,1
1479761925,337.2127885,332,0,1
1479761926,337.2896414,332,0,1
1479761928,337.1024787,332,0,1
1479761929,337.1024787,332,0,1
1479761930,337.3444938,332,0,1
1479761931,337.4392322,332,0,1
1479761933,337.3433691,332,0,1
1479761934,337.3433691,332,0,1
1479761935,337.6257753,332,0,1
1479761936,337.3580849,332,0,0
1479761938,337.4046912,332,0,1
1479761939,337.3721029,332,0,1
1479761940,337.422851,332,0,1
1479761941,337.25747,332,0,1
1479761943,337.25747,332,0,1
1479761944,337.3522179,332,0,0
1479761945,337.3159932,332,0,1
1479761946,337.1974317,332,0,1
1479761947,337.260098,332,0,0
1479761949,337.2928916,332,0,1
1479761950,337.2599009,332,0,1
1479761951,337.1633348,332,0,1
1479761952,337.4829173,332,0,1
1479761954,337.5012881,332,0,1
1479761955,337.3912033,332,0,1
1479761956,337.1885022,332,0,1
1479761957,337.3126285,332,0,0
1479761959,337.4778341,332,0,0
1479761960,337.3264907,332,0,0
1479761961,337.3785586,332,0,1
1479761962,337.4068426,332,0,1
1479761963,337.1650584,332,0,0
1479761965,337.5025117,332,0,0
1479761966,337.5426895,332,0,0
1479761967,337.7924195,332,0,0
1479761968,337.6563894,332,0,1
1479761970,337.3432495,332,0,1
1479761971,337.3432495,332,0,0
1479761972,337.8423539,332,0,1
1479761973,337.6920852,332,0,0
1479761975,337.39822,332,0,0
1479761976,337.8169637,332,0,1
1479761977,337.5481506,332,0,0
1479761978,337.7351931,332,0,1
1479761980,337.7351931,332,0,0
1479761981,337.6687211,332,0,0
1479761982,337.7089142,332,0,0
1479761983,337.7273026,332,0,0
1479761984,337.5954177,332,0,0
1479761986,337.6866318,332,0,0
1479761987,337.6379762,332,0,0
1479761988,337.8956533,332,0,1
1479761989,337.6125986,332,0,1
1479761991,337.5864853,332,0,1
1479761992,337.4873869,332,0,1
1479761993,337.4166156,332,0,0
1479761994,337.4979079,332,0,0
1479761996,337.3617198,332,0,0
1479761997,337.5044333,332,0,0
1479761998,337.2985211,332,0,0
1479761999,337.3462914,332,0,0
1479762000,337.441979,332,0,0
1479762002,337.5223928,332,0,0
1479762003,337.4887199,332,0,0
1479762004,337.3417031,332,0,0
1479762005,337.4440718,332,0,1
1479762007,337.278514,332,0,0
1479762008,337.278514,332,0,0
1479762009,337.4252536,332,0,0
1479762010,337.3444198,332,0,0
1479762012,337.5685936,332,0,0
1479762013,337.2739438,332,0,0
1479762014,337.4281252,332,0,0
1479762015,337.4717492,332,0,1
1479762017,337.4717492,332,0,0
1479762018,337.3911835,332,0,0
1479762019,337.79894,332,0,1
1479762020,337.761873,332,0,0
1479762021,337.9120498,332,0,1
1479762023,337.5963222,332,0,1
1479762024,337.636669,332,0,1
1479762025,337.6835786,332,0,0
1479762026,337.7204027,332,0,1
1479762028,337.5070623,332,0,0
1479762029,337.62458,332,0,0
1479762030,337.5320421,332,0,0
1479762031,337.403557,332,0,1
1479762033,337.8592812,332,0,1
1479762034,337.8592812,332,0,1
1479762035,337.7558973,332,0,0
1479762036,337.7557888,332,0,1
1479762037,337.7078798,332,0,0
1479762039,337.7036054,332,0,1
1479762040,337.6817878,332,0,1
1479762041,337.6228116,332,0,0
1479762042,337.6228116,332,0,1
1479762044,337.3650612,332,0,0
1479762045,337.4531023,332,0,1
1479762046,337.5923482,332,0,1
1479762047,337.4966351,332,0,1
1479762049,337.5931218,332,0,1
1479762050,337.551807,332,0,1
1479762051,337.8087006,332,0,0
1479762052,337.4669526,332,0,1
1479762053,337.6658546,332,0,1
1479762055,337.811907,332,0,1
1479762056,337.6136846,332,0,1
1479762057,337.7747771,332,0,1
1479762058,337.6831406,332,0,1
1479762060,337.3446831,332,0,0
1479762061,337.6201086,332,0,1
1479762062,337.5864629,332,0,0
1479762063,337.5133459,332,0,1
1479762065,337.5502116,332,0,1
1479762066,337.3738937,332,0,1
1479762067,337.314168,332,0,1
1479762068,337.5710032,332,0,1
1479762069,337.5163251,332,0,1
1479762071,337.5163251,332,0,1
1479762072,337.5490231,332,0,1
1479762073,337.3759297,332,0,1
1479762074,337.5336736,332,0,1
1479762076,337.3649046,332,0,1
1479762077,337.3724678,332,0,1
1479762078,337.6402128,332,0,1
1479762079,337.6402128,332,0,1
1479762081,337.5444124,332,0,1
1479762082,337.6435285,332,0,1
1479762083,337.5552268,332,0,1
1479762084,337.5660447,332,0,1
1479762085,337.2788418,332,0,1
1479762087,337.5214669,332,0,1
1479762088,337.2645133,332,0,1
1479762089,337.2929811,332,0,1
1479762090,337.436555,332,0,2
1479762092,337.289539,332,0,2
1479762093,337.6749576,332,0,2
1479762094,337.113075,332,0,2
1479762095,337.113075,332,0,2
1479762096,337.0130974,332,0,2
1479762098,337.1239045,332,0,2
1479762099,337.1641841,332,0,3
1479762100,337.3547564,332,0,3
1479762101,337.3143745,332,0,3
1479762103,337.3614135,332,0,4
1479762104,337.2731856,332,0,5
1479762105,337.3176583,332,0,5
1479762106,337.5595209,332,0,6
1479762108,337.3755915,332,0,6
1479762109,337.6627515,332,0,7
1479762110,337.2175962,332,0,7
1479762111,337.440967,332,0,7
1479762112,337.2578477,332,0,7
1479762114,337.2947675,332,0,7
1479762115,337.2947675,332,0,7
1479762116,337.3157144,332,0,7
1479762117,337.3938201,332,0,6
1479762119,337.6390467,332,0,4
1479762120,337.5735117,332,0,3
1479762121,337.2349898,332,0,3
1479762122,337.6499232,332,0,3
1479762124,337.6499232,332,0,3
1479762125,337.2055636,332,0,2
1479762126,337.5868845,332,0,2
1479762127,337.3919786,332,0,1
1479762128,337.2668006,332,0,1
1479762130,337.4616611,332,0,1
1479762131,337.5616146,332,0,1
1479762132,337.5170927,332,0,1
1479762133,337.6010612,332,0,1
1479762135,337.4355904,332,0,1
1479762136,337.5346848,332,0,1
1479762137,337.7850006,332,0,1
1479762138,337.6304231,332,0,1
1479762139,337.3582433,332,0,1
1479762141,337.5674138,332,0,1
1479762142,337.5674138,332,0,1
1479762143,337.5825267,332,0,1
1479762144,337.6295634,332,0,1
1479762146,337.3682977,332,0,1
1479762147,337.6774394,332,0,1
1479762148,337.3246053,332,0,0
1479762149,337.6110694,332,0,1
1479762151,337.6110694,332,0,1
1479762152,337.431292,332,0,0
1479762153,337.6623169,332,0,0
1479762154,337.3498041,332,0,1
1479762155,337.5707502,332,0,1
1479762157,337.5556347,332,0,0
1479762158,337.5111154,332,0,1
1479762159,337.5514464,332,0,1
1479762160,337.5480895,332,0,1
1479762162,337.4195526,332,0,1
1479762163,337.3010975,332,0,1
1479762164,337.3120331,332,0,1
1479762165,337.3338895,332,0,1
1479762167,337.242318,332,0,1
1479762168,337.2238556,332,0,1
1479762169,336.8962045,332,0,0
1479762170,337.2087501,332,0,1
1479762171,337.252442,332,0,0
1479762173,337.1348347,332,0,1
1479762174,337.0214159,332,0,0
1479762175,337.3297883,332,0,1
1479762176,336.9399407,332,0,0
1479762178,337.3004031,332,0,0
1479762179,337.3004031,332,0,1
1479762180,337.1601173,332,0,0
1479762181,337.4550548,332,0,0
1479762182,337.1937582,332,0,1
1479762184,337.1534397,332,0,1
1479762185,337.0980015,332,0,1
1479762186,336.9988941,332,0,1
1479762187,336.9988941,332,0,1
1479762189,337.137547,332,0,1
1479762190,337.1896664,332,0,1
1479762191,337.3249771,332,0,1
1479762192,337.4535996,332,0,1
1479762194,337.2443789,332,0,1
1479762195,337.4132828,332,0,1
1479762196,337.3292633,332,0,1
1479762197,337.4973855,332,0,1
1479762198,337.2629627,332,0,1
1479762200,337.3654898,332,0,1
1479762201,337.1815053,332,0,1
1479762202,337.3538047,332,0,1
1479762203,337.2588804,332,0,0
1479762205,337.0715057,332,0,1
1479762206,337.0639926,332,0,1
1479762207,336.9976102,332,0,1
1479762208,337.1296002,332,0,0
1479762210,337.0749907,332,0,1
1479762211,337.1548467,332,0,1
1479762212,337.0666593,332,0,1
1479762213,337.1734105,332,0,1
1479762214,337.0154965,332,0,1
1479762216,337.0154965,332,0,1
1479762217,337.0188929,332,0,1
1479762218,337.4239517,332,0,1
1479762219,337.0928935,332,0,1
1479762221,337.1038504,332,0,1
1479762222,337.2501642,332,0,1
1479762223,337.1359043,332,0,1
1479762224,337.1359043,332,0,1
1479762226,336.9116064,332,0,1
1479762227,336.9519807,332,0,1
1479762228,336.7611937,332,0,1
1479762229,337.2058923,332,0,1
1479762230,337.0521375,332,0,1
1479762232,337.0521375,332,0,1
1479762233,337.1320113,332,0,1
1479762234,336.801829,332,0,1
1479762235,336.9043774,332,0,1
1479762237,336.9043774,332,0,1
1479762238,337.1843192,332,0,1
1479762239,338.0258776,332,0,1
1479762240,337.0473832,332,0,1
1479762241,337.3416403,331,0,1
1479762243,337.3165276,332,0,1
1479762244,337.0585052,332,0,1
1479762245,337.7799328,332,0,1
1479762246,336.925795,332,0,1
1479762248,337.5032888,332,0,1
1479762249,337.2974351,332,0,1
1479762250,337.1461951,332,0,1
1479762251,337.1757012,332,0,1
1479762252,337.4144832,332,0,1
1479762254,337.3708474,332,0,1
1479762255,337.3708474,332,0,1
1479762256,337.4953753,332,0,1
1479762257,337.245791,332,0,1
1479762259,337.208812,332,0,1
1479762260,337.4963761,332,0,1
1479762261,337.5510885,332,0,1
1479762262,337.3150001,332,0,1
1479762264,337.3150001,332,0,1
1479762265,337.580612,332,0,1
1479762266,337.1209314,332,0,1
1479762267,337.2714706,332,0,1
1479762268,337.4404524,332,0,1
1479762270,337.3708294,332,0,1
1479762271,337.080023,332,0,1
1479762272,337.1717213,332,0,1
1479762273,337.1717213,332,0,1
1479762275,337.1019934,332,0,1
1479762276,337.6174306,332,0,1
1479762277,337.4040097,332,0,1
1479762278,337.271197,332,0,1
1479762280,337.4511807,332,0,1
1479762281,337.3521413,332,0,1
1479762282,337.2049018,332,0,1
1479762283,337.2411941,332,0,1
1479762284,337.3119547,331,0,1
1479762286,337.1682612,332,0,1
1479762287,337.1271589,332,0,1
1479762288,336.9735085,332,0,1
1479762289,337.3332622,332,0,1
1479762291,337.3594936,332,0,1
1479762292,337.3594936,332,0,1
1479762293,337.5143132,332,0,1
1479762294,337.5547406,332,0,1
1479762296,337.1537504,331,0,1
1479762297,337.3665026,332,0,1
1479762298,337.5180152,332,0,1
1479762299,337.5542045,331,0,1
1479762300,337.5542045,332,0,1
1479762302,337.0724781,331,0,1
1479762303,337.4476232,332,0,1
1479762304,337.4040105,331,0,1
1479762305,336.8920552,332,0,1
1479762307,337.2780768,332,0,1
1479762308,337.2823201,332,0,1
1479762309,337.3303106,331,0,1
1479762310,337.1126396,332,0,1
1479762312,337.2749007,332,0,1
1479762313,337.4591776,331,0,1
1479762314,337.5946742,331,0,1
1479762315,337.3148246,332,0,1
1479762316,337.3039588,332,0,1
1479762318,337.3846968,331,0,1
1479762319,337.3226691,332,0,1
1479762320,337.4514079,332,0,1
1479762321,337.4372357,332,0,1
1479762323,337.2228651,332,0,1
1479762324,337.3113102,332,0,1
1479762325,337.3813424,332,0,1
1479762326,337.4326534,331,0,1
1479762328,337.39582,332,0,1
1479762329,337.39582,332,0,1
1479762330,337.1907283,332,0,1
1479762331,337.1647563,331,0,1
1479762332,337.3264055,332,0,1
1479762334,337.2020596,332,0,1
1479762335,337.0363172,332,0,1
1479762336,337.3418373,332,0,1
1479762337,337.3418373,331,0,1
1479762338,337.1282397,332,0,1
1479762340,337.0284522,332,0,1
1479762341,337.03617,332,0,1
1479762342,337.5332735,331,0,2
1479762343,337.4517366,331,0,1
1479762345,337.2793728,332,0,1
1479762346,337.6141992,332,0,1
1479762347,337.4772601,331,0,1
1479762348,337.2721565,332,0,1
1479762350,337.3118377,331,0,1
1479762351,337.5331831,332,0,1
1479762352,337.304457,332,0,2
1479762353,337.3088878,331,0,2
1479762354,337.3266921,332,0,2
1479762356,337.283104,331,0,1
1479762357,337.283104,331,0,2
1479762358,337.3781938,332,0,2
1479762359,337.3597871,331,0,2
1479762361,337.2532474,332,0,2
1479762362,337.1573766,332,0,2
1479762363,337.3274175,332,0,2
1479762364,337.0475415,332,0,2
1479762365,337.0475415,332,0,2
1479762367,337.3461933,332,0,2
1479762368,337.2024769,332,0,2
1479762369,337.22455,332,0,2
1479762370,337.4046766,331,0,1
1479762372,337.2020776,332,0,1
1479762373,337.3829818,332,0,2
1479762374,337.2545649,332,0,2
1479762375,337.1881287,332,0,2
1479762376,337.0999996,331,0,2
1479762378,337.3607096,331,0,2
1479762379,337.1505536,332,0,2
1479762380,337.0548713,331,0,2
1479762381,337.2249389,332,0,2
1479762383,337.2249389,332,0,2
1479762384,337.2249389,331,0,2
1479762385,337.283252,332,0,2
1479762386,337.3717837,331,0,2
1479762388,337.3717837,332,0,2
1479762389,337.3717837,332,0,2
1479762390,337.2433738,331,0,2
1479762391,337.0591618,332,0,2
1479762392,337.3681394,331,0,2
1479762394,337.3059638,332,0,2
1479762395,337.3061729,332,0,2
1479762396,337.3693286,332,0,2
1479762397,337.3693286,332,0,2
1479762398,337.1440559,332,0,2
1479762400,337.1190891,331,0,2
1479762401,337.2622605,331,0,2
1479762402,337.4794347,332,0,2
1479762403,337.0815366,331,0,2
1479762405,337.0598596,332,0,2
1479762406,337.2113557,331,0,2
1479762407,337.2739713,332,0,2
1479762408,337.2774762,332,0,2
1479762410,337.2953226,332,0,2
1479762411,337.1194075,331,0,2
1479762412,337.1853114,332,0,2
1479762413,337.4691805,332,0,2
1479762414,337.0536313,332,0,2
1479762416,337.0536313,332,0,2
1479762417,337.4288989,332,0,2
1479762418,336.9504103,332,0,3
1479762419,337.1197723,332,0,3
1479762420,337.0349378,331,0,3
1479762422,336.9543763,332,0,3
1479762423,336.8922006,332,0,3
1479762424,336.8957114,332,0,3
1479762425,337.0540194,331,0,3
1479762426,336.7595339,331,0,2
1479762428,337.0718766,331,0,2
1479762429,336.8735212,332,0,3
1479762430,337.076389,332,0,3
1479762431,337.1277355,332,0,3
1479762433,337.0725925,331,0,3
1479762434,337.1055602,331,0,3
1479762435,337.0509354,332,0,3
1479762436,337.1279471,332,0,3
1479762437,336.9361373,332,0,3
1479762439,336.9738975,332,0,3
1479762440,337.01442,331,0,3
1479762441,337.040087,332,0,3
1479762442,336.9222816,332,0,3
1479762444,336.9222816,331,0,3
1479762445,336.9477023,332,0,3
1479762446,337.1573895,331,0,3
1479762447,337.2054706,332,0,3
1479762449,337.022211,331,0,3
1479762450,336.9743828,332,0,3
1479762451,337.0695377,331,0,3
1479762452,337.0332873,332,0,3
1479762453,337.1035268,332,0,3
1479762455,337.0370684,331,0,3
1479762456,337.0330438,332,0,3
1479762457,336.7901239,331,0,3
1479762458,337.1805717,332,0,3
1479762460,336.9452,332,0,3
1479762461,337.0783803,332,0,3
1479762462,337.0295407,331,0,3
1479762463,337.0373541,332,0,3
1479762464,336.9349025,332,0,3
1479762466,337.0821759,332,0,3
1479762467,337.1338012,332,0,4
1479762468,336.8244133,331,0,3
1479762469,337.0046792,331,0,4
1479762470,337.4059777,332,0,3
1479762472,337.4059777,331,0,3
1479762473,336.9316842,331,0,3
1479762474,336.9463083,332,0,4
1479762475,336.9312058,332,0,3
1479762477,337.0935897,332,0,3
1479762478,337.0636596,332,0,4
1479762479,336.9393039,332,0,4
1479762480,336.9393039,332,0,4
1479762481,336.9798513,332,0,4
1479762483,336.9723004,332,0,3
1479762484,337.1712308,332,0,4
1479762485,337.2009701,332,0,4
1479762486,336.8912885,332,0,4
1479762488,337.2196158,332,0,4
1479762489,336.9504843,332,0,4
1479762490,336.8850439,331,0,4
1479762491,337.2891715,332,0,4
1479762493,337.1167072,332,0,4
1479762494,337.3010132,332,0,4
1479762495,337.2021121,331,0,4
1479762496,337.1467415,331,0,4
1479762497,337.2092104,332,0,4
1479762499,337.2095022,331,0,4
1479762500,337.2095022,332,0,4
1479762501,337.1979523,332,0,4
1479762502,337.1390314,332,0,4
1479762504,337.269013,331,0,4
1479762505,337.269013,332,0,4
1479762506,337.0879542,332,0,4
1479762507,336.9858016,332,0,4
1479762508,337.1029064,331,0,4
1479762510,337.2907824,332,0,4
1479762511,337.3978268,332,0,4
1479762512,337.276287,331,0,4
1479762513,337.2141076,332,0,4
1479762515,337.2141076,332,0,4
1479762516,337.0336445,332,0,4
1479762517,337.380389,331,0,4
1479762518,337.1525396,331,0,4
1479762519,337.0558635,332,0,4
1479762521,337.1553638,331,0,4
1479762522,337.1891252,332,0,4
1479762523,337.0597323,332,0,4
1479762524,337.2181658,332,0,5
