time,exterior_pressure,exterior_humidity,exterior_temperature,estimated_altitude,sound_time,blue_voltage,red_voltage,white_voltage
1479764941.457956,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764942.69027,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764943.922783,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764945.152595,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764946.384623,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764947.618305,71014.7,60.24,21.99,2900.0,1360.0,332,0,0
1479764948.850717,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764950.083179,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764951.316713,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764952.549147,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764953.781588,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764955.01526,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764956.247689,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764957.480138,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764958.710068,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764959.942478,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764961.17482,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764962.408522,71014.7,60.24,21.99,2900.0,1350.0,332,0,0
1479764963.640969,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764964.873376,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764966.107078,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764967.339526,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764968.571926,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764969.805629,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764971.037952,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764972.266525,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764973.499973,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764974.732176,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764975.965874,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764977.198287,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764978.430724,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764979.664307,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764980.896762,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764982.130406,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479764983.362858,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764984.595163,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764985.828818,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764987.061272,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764988.293745,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764989.527414,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764990.759862,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764991.992322,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764993.225887,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479764994.454461,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764995.688046,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764996.920231,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764998.152793,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479764999.386329,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765000.61885,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765001.851396,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765003.085008,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765004.317264,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765005.550971,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765006.783434,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765008.015857,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765009.249574,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765010.482003,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765011.71447,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765012.948181,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765014.180588,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765015.413008,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765016.646719,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765017.879183,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765019.112075,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765020.345289,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765021.577874,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765022.810182,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765024.044013,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765025.276332,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765026.508791,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765027.742476,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765028.974937,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765030.207409,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765031.441123,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765032.673577,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765033.90589,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765035.1396,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765036.372039,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765037.604495,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765038.838202,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765040.070634,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765041.303093,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765042.536872,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765043.769304,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765045.001821,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765046.235501,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765047.46772,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765048.701413,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765049.933591,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765051.167064,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765052.399228,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765053.632798,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765054.864895,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765056.102112,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765057.334584,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765058.568271,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765059.800737,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765061.033171,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765062.266864,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765063.499312,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765064.731799,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765065.965509,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765067.198001,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765068.4304,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765069.664095,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765070.896554,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765072.128913,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765073.362679,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765074.595071,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765075.828761,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765077.061205,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765078.293695,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765079.527147,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765080.75934,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765081.992862,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765083.228861,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765084.462612,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765085.695007,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765086.9275,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765088.161201,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765089.393658,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765090.626135,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765091.859843,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765093.092327,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765094.325767,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765095.557968,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765096.795304,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765098.027746,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765099.260185,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765100.493888,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765101.726386,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765102.960172,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765104.192572,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765105.425026,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765107.103181,71014.7,60.24,21.99,2900.0,1350.0,333,0,0
1479765107.891159,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765109.123651,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765110.357101,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765111.5893,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765112.822865,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765114.058809,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765115.292515,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765116.525001,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765117.757457,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765118.991036,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765120.223531,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765121.457234,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765122.689712,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765123.921906,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765125.155348,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765126.39271,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765127.625151,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765128.857598,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765130.091301,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765131.323679,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765132.556123,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765133.789639,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765135.021813,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765136.259118,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765137.491576,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765138.725314,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765139.957771,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765141.190259,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765142.423892,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765143.656156,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765144.889518,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765146.12689,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765147.359313,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765148.591772,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765149.825534,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765151.057977,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765152.290216,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765153.523661,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765154.760922,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765155.993311,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765157.226067,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765158.459592,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765159.692022,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765160.925518,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765162.161552,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765163.395119,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765164.627487,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765165.859945,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765167.093677,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765168.326432,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765169.558628,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765170.792021,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765172.029253,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765173.261753,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765174.494888,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765175.727967,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765176.96042,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765178.193886,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765179.426088,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765180.663411,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765181.895883,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765183.128375,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765184.362081,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765185.59431,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765186.831512,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765188.063964,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765189.297703,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765190.530198,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765191.762681,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765192.996139,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765194.228347,71014.7,60.24,21.99,2900.0,1350.0,333,0,1
1479765195.46574,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765196.698105,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765197.931842,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765199.16434,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765200.39678,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765201.63027,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765202.867587,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765204.100078,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765205.332584,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765206.566266,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765207.798722,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765209.030956,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765210.26827,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765211.500769,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765212.734467,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765213.966956,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765215.200451,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765216.436561,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765217.670228,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765218.902755,71014.7,60.24,21.99,2900.0,1360.0,333,0,0
1479765220.13522,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765221.368689,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765222.604763,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765223.838464,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765225.070825,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765226.304582,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765227.537017,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765228.76927,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765230.006584,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765231.239135,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765232.472899,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765233.705353,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765234.938828,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765236.174875,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765237.408621,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765238.641169,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765239.873597,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765241.10709,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765242.343124,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765243.576798,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765244.809099,71014.7,60.24,21.99,2900.0,1130.0,333,0,1
1479765246.046485,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765247.278957,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765248.516314,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765249.748673,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765250.982442,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765252.218542,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765253.452279,71014.7,60.24,21.99,2900.0,1130.0,333,0,2
1479765254.684774,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765255.916998,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765257.154375,71014.7,60.24,21.99,2900.0,1210.0,333,0,0
1479765258.387013,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765259.620507,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765260.853016,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765262.085491,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765263.318944,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765264.556255,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765265.788716,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765267.021074,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765268.254851,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765269.487051,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765270.724369,71014.7,60.24,21.99,2900.0,1210.0,333,0,2
1479765271.956856,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765273.190632,71014.7,60.24,21.99,2900.0,1360.0,334,0,2
1479765274.426763,71014.7,60.24,21.99,2900.0,1210.0,333,0,1
1479765275.65926,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765276.892811,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765278.130067,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765279.36266,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765280.595088,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765281.82854,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765283.064611,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765284.298297,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765285.530751,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765286.764219,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765288.000282,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765289.234011,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765290.466303,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765291.703659,71014.7,60.24,21.99,2900.0,1130.0,334,0,2
1479765292.935946,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765294.173362,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765295.407073,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765296.642979,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765297.876702,71014.7,60.24,21.99,2900.0,1130.0,333,0,2
1479765299.112838,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765300.345361,71014.7,60.24,21.99,2900.0,1130.0,333,0,2
1479765301.582856,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765302.815253,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765304.052683,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765305.290057,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765306.522585,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765307.756077,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765308.992219,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765310.225937,71014.7,60.24,21.99,2900.0,1360.0,333,0,1
1479765311.461844,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765312.695597,71014.7,60.24,21.99,2900.0,1130.0,333,0,1
1479765313.931816,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765315.164389,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765316.401745,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765317.634252,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765318.871611,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765320.104143,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765321.341564,71014.7,60.24,21.99,2900.0,1210.0,334,0,2
1479765322.573995,71014.7,60.24,21.99,2900.0,1130.0,333,0,3
1479765323.811407,71014.7,60.24,21.99,2900.0,1210.0,333,0,2
1479765325.043902,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765326.277472,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765327.513544,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765328.747284,71014.7,60.24,21.99,2900.0,1130.0,333,0,2
1479765329.983397,71014.7,60.24,21.99,2900.0,1360.0,334,0,2
1479765331.217214,71014.7,60.24,21.99,2900.0,1360.0,334,0,2
1479765332.449467,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765333.686797,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765334.919069,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765336.156458,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765337.38894,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765338.626323,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765339.858778,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765341.096186,71014.7,60.24,21.99,2900.0,1210.0,333,0,2
1479765342.329456,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765343.56614,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765344.798723,71014.7,60.24,21.99,2900.0,1360.0,334,0,2
1479765346.035979,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765347.268507,71014.7,60.24,21.99,2900.0,1210.0,334,0,3
1479765348.506145,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765349.738244,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765350.971782,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765352.207903,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765353.441622,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765354.677744,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765355.911482,71014.7,60.24,21.99,2900.0,1210.0,333,0,2
1479765357.144024,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765358.381358,71014.7,60.24,21.99,2900.0,1360.0,334,0,2
1479765359.613877,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765360.847365,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765362.083487,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765363.315975,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765364.553331,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765365.785878,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765367.023225,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765368.255759,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765369.444547,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765370.676692,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765371.914105,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765373.150217,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765374.383795,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765375.621123,71014.7,60.24,21.99,2900.0,1360.0,334,0,3
1479765376.853601,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765378.086091,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765379.323733,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765380.55603,71014.7,60.24,21.99,2900.0,1210.0,334,0,2
1479765381.793657,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765383.025829,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765384.263167,71014.7,60.24,21.99,2900.0,1360.0,334,0,3
1479765385.495454,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765386.73295,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765387.966475,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765389.202604,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765390.435037,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765391.668579,71014.7,60.24,21.99,2900.0,1130.0,333,0,3
1479765392.905974,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765394.142134,71014.7,60.24,21.99,2900.0,1130.0,333,0,3
1479765395.379539,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765396.611871,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765397.849277,71014.7,60.24,21.99,2900.0,1360.0,333,0,2
1479765399.086642,71014.7,60.24,21.99,2900.0,1130.0,333,0,3
1479765400.31917,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765401.556546,71014.7,60.24,21.99,2900.0,1210.0,334,0,3
1479765402.789039,71014.7,60.24,21.99,2900.0,1360.0,333,0,3
1479765404.021532,71014.7,60.24,21.99,2900.0,1130.0,333,0,3
