interior_pressure,interior_pressure,pressure_normal,pressure_2.5,pressure_97.5
97410.75865,97410.75865,97566.33436,97466.044,97659.02661
97410.75865,97410.75865,97566.33436,97466.044,97659.02661
97413.18929,97413.18929,97568.76889,97468.47603,97661.46345
97413.18929,97413.18929,97568.76889,97468.47603,97661.46345
97414.85722,97414.85722,97570.43949,97470.14491,97663.13564
97414.85722,97414.85722,97570.43949,97470.14491,97663.13564
97414.85722,97414.85722,97570.43949,97470.14491,97663.13564
97411.45297,97411.45297,97567.02979,97466.73872,97659.7227
97411.45297,97411.45297,97567.02979,97466.73872,97659.7227
97411.45297,97411.45297,97567.02979,97466.73872,97659.7227
97412.5272,97412.5272,97568.10574,97467.81356,97660.79967
97412.5272,97412.5272,97568.10574,97467.81356,97660.79967
97412.5272,97412.5272,97568.10574,97467.81356,97660.79967
97412.5272,97412.5272,97568.10574,97467.81356,97660.79967
97412.5272,97412.5272,97568.10574,97467.81356,97660.79967
97411.38447,97411.38447,97566.96119,97466.67018,97659.65403
97411.38447,97411.38447,97566.96119,97466.67018,97659.65403
97412.78839,97412.78839,97568.36735,97468.0749,97661.06153
97412.78839,97412.78839,97568.36735,97468.0749,97661.06153
97412.78839,97412.78839,97568.36735,97468.0749,97661.06153
97412.41118,97412.41118,97567.98954,97467.69747,97660.68336
97412.41118,97412.41118,97567.98954,97467.69747,97660.68336
97412.41118,97412.41118,97567.98954,97467.69747,97660.68336
97415.82395,97415.82395,97571.40777,97471.11219,97664.10483
97415.82395,97415.82395,97571.40777,97471.11219,97664.10483
97415.82395,97415.82395,97571.40777,97471.11219,97664.10483
97411.09642,97411.09642,97566.67267,97466.38196,97659.36524
97411.09642,97411.09642,97566.67267,97466.38196,97659.36524
97411.09642,97411.09642,97566.67267,97466.38196,97659.36524
97413.53003,97413.53003,97569.11018,97468.81696,97661.80506
97413.53003,97413.53003,97569.11018,97468.81696,97661.80506
97415.07362,97415.07362,97570.65624,97470.36143,97663.35259
97415.07362,97415.07362,97570.65624,97470.36143,97663.35259
97415.07362,97415.07362,97570.65624,97470.36143,97663.35259
97414.98971,97414.98971,97570.57219,97470.27747,97663.26846
97414.98971,97414.98971,97570.57219,97470.27747,97663.26846
97414.98971,97414.98971,97570.57219,97470.27747,97663.26846
97414.98971,97414.98971,97570.57219,97470.27747,97663.26846
97414.98971,97414.98971,97570.57219,97470.27747,97663.26846
97412.26271,97412.26271,97567.84083,97467.54892,97660.53451
97412.26271,97412.26271,97567.84083,97467.54892,97660.53451
97412.26271,97412.26271,97567.84083,97467.54892,97660.53451
97415.88795,97415.88795,97571.47187,97471.17623,97664.169
97415.88795,97415.88795,97571.47187,97471.17623,97664.169
97415.88795,97415.88795,97571.47187,97471.17623,97664.169
97413.93474,97413.93474,97569.51554,97469.2219,97662.2108
97413.93474,97413.93474,97569.51554,97469.2219,97662.2108
97413.21655,97413.21655,97568.7962,97468.5033,97661.49078
97413.21655,97413.21655,97568.7962,97468.5033,97661.49078
97413.21655,97413.21655,97568.7962,97468.5033,97661.49078
97414.19568,97414.19568,97569.77689,97469.48299,97662.47241
97414.19568,97414.19568,97569.77689,97469.48299,97662.47241
97414.19568,97414.19568,97569.77689,97469.48299,97662.47241
97411.597,97411.597,97567.17406,97466.88283,97659.8671
97411.597,97411.597,97567.17406,97466.88283,97659.8671
97411.597,97411.597,97567.17406,97466.88283,97659.8671
97416.38059,97416.38059,97571.9653,97471.66915,97664.66289
97416.38059,97416.38059,97571.9653,97471.66915,97664.66289
97416.38059,97416.38059,97571.9653,97471.66915,97664.66289
97413.617,97413.617,97569.19729,97468.90398,97661.89225
97413.617,97413.617,97569.19729,97468.90398,97661.89225
97413.617,97413.617,97569.19729,97468.90398,97661.89225
97413.617,97413.617,97569.19729,97468.90398,97661.89225
97413.617,97413.617,97569.19729,97468.90398,97661.89225
97413.617,97413.617,97569.19729,97468.90398,97661.89225
97411.6675,97411.6675,97567.24467,97466.95337,97659.93778
97411.6675,97411.6675,97567.24467,97466.95337,97659.93778
97411.6675,97411.6675,97567.24467,97466.95337,97659.93778
97412.73062,97412.73062,97568.30949,97468.01709,97661.00361
97412.73062,97412.73062,97568.30949,97468.01709,97661.00361
97412.73062,97412.73062,97568.30949,97468.01709,97661.00361
97410.17219,97410.17219,97565.74697,97465.4572,97658.43866
97410.17219,97410.17219,97565.74697,97465.4572,97658.43866
97410.17219,97410.17219,97565.74697,97465.4572,97658.43866
97410.74056,97410.74056,97566.31624,97466.0259,97659.00848
97410.74056,97410.74056,97566.31624,97466.0259,97659.00848
97411.12572,97411.12572,97566.70202,97466.41128,97659.39462
97411.12572,97411.12572,97566.70202,97466.41128,97659.39462
97411.12572,97411.12572,97566.70202,97466.41128,97659.39462
97412.49323,97412.49323,97568.07172,97467.77957,97660.76562
97412.49323,97412.49323,97568.07172,97467.77957,97660.76562
97412.49323,97412.49323,97568.07172,97467.77957,97660.76562
97412.49323,97412.49323,97568.07172,97467.77957,97660.76562
97412.49323,97412.49323,97568.07172,97467.77957,97660.76562
97413.05053,97413.05053,97568.62991,97468.33719,97661.32434
97413.05053,97413.05053,97568.62991,97468.33719,97661.32434
97413.05053,97413.05053,97568.62991,97468.33719,97661.32434
97412.74999,97412.74999,97568.32889,97468.03648,97661.02303
97412.74999,97412.74999,97568.32889,97468.03648,97661.02303
97410.80728,97410.80728,97566.38307,97466.09266,97659.07537
97410.80728,97410.80728,97566.38307,97466.09266,97659.07537
97410.80728,97410.80728,97566.38307,97466.09266,97659.07537
97412.5157,97412.5157,97568.09423,97467.80205,97660.78814
97412.5157,97412.5157,97568.09423,97467.80205,97660.78814
97412.5157,97412.5157,97568.09423,97467.80205,97660.78814
97413.41392,97413.41392,97568.99388,97468.70078,97661.68865
97413.41392,97413.41392,97568.99388,97468.70078,97661.68865
97413.41392,97413.41392,97568.99388,97468.70078,97661.68865
97412.90077,97412.90077,97568.47991,97468.18734,97661.1742
97412.90077,97412.90077,97568.47991,97468.18734,97661.1742
97412.90077,97412.90077,97568.47991,97468.18734,97661.1742
97409.96067,97409.96067,97565.53511,97465.24556,97658.2266
97409.96067,97409.96067,97565.53511,97465.24556,97658.2266
97413.85037,97413.85037,97569.43103,97469.13748,97662.12622
97413.85037,97413.85037,97569.43103,97469.13748,97662.12622
97413.85037,97413.85037,97569.43103,97469.13748,97662.12622
97413.85037,97413.85037,97569.43103,97469.13748,97662.12622
97413.85037,97413.85037,97569.43103,97469.13748,97662.12622
97414.23167,97414.23167,97569.81294,97469.519,97662.50849
97414.23167,97414.23167,97569.81294,97469.519,97662.50849
97414.23167,97414.23167,97569.81294,97469.519,97662.50849
97415.04918,97415.04918,97570.63176,97470.33698,97663.32809
97415.04918,97415.04918,97570.63176,97470.33698,97663.32809
97415.04918,97415.04918,97570.63176,97470.33698,97663.32809
97415.30588,97415.30588,97570.88887,97470.59383,97663.58544
97415.30588,97415.30588,97570.88887,97470.59383,97663.58544
97415.30588,97415.30588,97570.88887,97470.59383,97663.58544
97413.60486,97413.60486,97569.18513,97468.89183,97661.88008
97413.60486,97413.60486,97569.18513,97468.89183,97661.88008
97414.67174,97414.67174,97570.25371,97469.95932,97662.94968
97414.67174,97414.67174,97570.25371,97469.95932,97662.94968
97414.67174,97414.67174,97570.25371,97469.95932,97662.94968
97414.67174,97414.67174,97570.25371,97469.95932,97662.94968
97411.35382,97411.35382,97566.93049,97466.63951,97659.6233
97411.35382,97411.35382,97566.93049,97466.63951,97659.6233
97411.35382,97411.35382,97566.93049,97466.63951,97659.6233
97414.21714,97414.21714,97569.79839,97469.50446,97662.49392
97414.21714,97414.21714,97569.79839,97469.50446,97662.49392
97414.21714,97414.21714,97569.79839,97469.50446,97662.49392
97412.64429,97412.64429,97568.22302,97467.93072,97660.91706
97412.64429,97412.64429,97568.22302,97467.93072,97660.91706
97412.64429,97412.64429,97568.22302,97467.93072,97660.91706
97412.64429,97412.64429,97568.22302,97467.93072,97660.91706
97410.89179,97410.89179,97566.46772,97466.17721,97659.16009
97410.89179,97410.89179,97566.46772,97466.17721,97659.16009
97410.89179,97410.89179,97566.46772,97466.17721,97659.16009
97411.33172,97411.33172,97566.90835,97466.6174,97659.60114
97411.33172,97411.33172,97566.90835,97466.6174,97659.60114
97411.33172,97411.33172,97566.90835,97466.6174,97659.60114
97414.10336,97414.10336,97569.68443,97469.39062,97662.37985
97414.10336,97414.10336,97569.68443,97469.39062,97662.37985
97414.10336,97414.10336,97569.68443,97469.39062,97662.37985
97411.76782,97411.76782,97567.34515,97467.05374,97660.03836
97411.76782,97411.76782,97567.34515,97467.05374,97660.03836
97411.76782,97411.76782,97567.34515,97467.05374,97660.03836
97410.48449,97410.48449,97566.05977,97465.76968,97658.75175
97410.48449,97410.48449,97566.05977,97465.76968,97658.75175
97413.76954,97413.76954,97569.35007,97469.05661,97662.04518
97413.76954,97413.76954,97569.35007,97469.05661,97662.04518
97413.76954,97413.76954,97569.35007,97469.05661,97662.04518
97414.24975,97414.24975,97569.83105,97469.53709,97662.52662
97414.24975,97414.24975,97569.83105,97469.53709,97662.52662
97414.24975,97414.24975,97569.83105,97469.53709,97662.52662
97414.24975,97414.24975,97569.83105,97469.53709,97662.52662
97414.24975,97414.24975,97569.83105,97469.53709,97662.52662
97414.34127,97414.34127,97569.92272,97469.62866,97662.61837
97414.34127,97414.34127,97569.92272,97469.62866,97662.61837
97414.34127,97414.34127,97569.92272,97469.62866,97662.61837
97415.36775,97415.36775,97570.95084,97470.65573,97663.64747
97415.36775,97415.36775,97570.95084,97470.65573,97663.64747
97415.36775,97415.36775,97570.95084,97470.65573,97663.64747
97416.61048,97416.61048,97572.19556,97471.89917,97664.89337
97416.61048,97416.61048,97572.19556,97471.89917,97664.89337
97413.9705,97413.9705,97569.55135,97469.25768,97662.24665
97413.9705,97413.9705,97569.55135,97469.25768,97662.24665
97413.9705,97413.9705,97569.55135,97469.25768,97662.24665
97413.97396,97413.97396,97569.55482,97469.26114,97662.25012
97413.97396,97413.97396,97569.55482,97469.26114,97662.25012
97413.97396,97413.97396,97569.55482,97469.26114,97662.25012
97412.00845,97412.00845,97567.58616,97467.29451,97660.2796
97412.00845,97412.00845,97567.58616,97467.29451,97660.2796
97412.00845,97412.00845,97567.58616,97467.29451,97660.2796
97411.66745,97411.66745,97567.24462,97466.95332,97659.93773
97411.66745,97411.66745,97567.24462,97466.95332,97659.93773
97411.66745,97411.66745,97567.24462,97466.95332,97659.93773
97413.00895,97413.00895,97568.58826,97468.29558,97661.28265
97413.00895,97413.00895,97568.58826,97468.29558,97661.28265
97413.00895,97413.00895,97568.58826,97468.29558,97661.28265
97413.00895,97413.00895,97568.58826,97468.29558,97661.28265
97412.57996,97412.57996,97568.15859,97467.86635,97660.85257
97412.57996,97412.57996,97568.15859,97467.86635,97660.85257
97412.57996,97412.57996,97568.15859,97467.86635,97660.85257
97414.49369,97414.49369,97570.07538,97469.78117,97662.77118
97414.49369,97414.49369,97570.07538,97469.78117,97662.77118
97414.49369,97414.49369,97570.07538,97469.78117,97662.77118
97413.10367,97413.10367,97568.68314,97468.39036,97661.37761
97413.10367,97413.10367,97568.68314,97468.39036,97661.37761
97413.10367,97413.10367,97568.68314,97468.39036,97661.37761
97414.21805,97414.21805,97569.7993,97469.50537,97662.49484
97414.21805,97414.21805,97569.7993,97469.50537,97662.49484
97412.3772,97412.3772,97567.9555,97467.66347,97660.64929
97412.3772,97412.3772,97567.9555,97467.66347,97660.64929
97416.5608,97416.5608,97572.1458,97471.84946,97664.84356
97416.5608,97416.5608,97572.1458,97471.84946,97664.84356
97413.45466,97413.45466,97569.03469,97468.74155,97661.7295
97413.45466,97413.45466,97569.03469,97468.74155,97661.7295
97413.45466,97413.45466,97569.03469,97468.74155,97661.7295
97410.33762,97410.33762,97565.91266,97465.62273,97658.60451
97410.33762,97410.33762,97565.91266,97465.62273,97658.60451
97410.33762,97410.33762,97565.91266,97465.62273,97658.60451
97410.33762,97410.33762,97565.91266,97465.62273,97658.60451
97410.33762,97410.33762,97565.91266,97465.62273,97658.60451
97411.80384,97411.80384,97567.38123,97467.08979,97660.07447
97411.80384,97411.80384,97567.38123,97467.08979,97660.07447
97411.79622,97411.79622,97567.37359,97467.08216,97660.06683
97411.79622,97411.79622,97567.37359,97467.08216,97660.06683
97413.76533,97413.76533,97569.34585,97469.0524,97662.04096
97413.76533,97413.76533,97569.34585,97469.0524,97662.04096
97413.76533,97413.76533,97569.34585,97469.0524,97662.04096
97413.55568,97413.55568,97569.13587,97468.84263,97661.83078
97413.55568,97413.55568,97569.13587,97468.84263,97661.83078
97413.55568,97413.55568,97569.13587,97468.84263,97661.83078
97414.16064,97414.16064,97569.7418,97469.44793,97662.43728
97414.16064,97414.16064,97569.7418,97469.44793,97662.43728
97414.16064,97414.16064,97569.7418,97469.44793,97662.43728
97413.05274,97413.05274,97568.63212,97468.3394,97661.32655
97413.05274,97413.05274,97568.63212,97468.3394,97661.32655
97414.84595,97414.84595,97570.4282,97470.13363,97663.12434
97414.84595,97414.84595,97570.4282,97470.13363,97663.12434
97410.41548,97410.41548,97565.99064,97465.70063,97658.68257
97410.41548,97410.41548,97565.99064,97465.70063,97658.68257
97410.41548,97410.41548,97565.99064,97465.70063,97658.68257
97410.41548,97410.41548,97565.99064,97465.70063,97658.68257
97410.41548,97410.41548,97565.99064,97465.70063,97658.68257
97412.50509,97412.50509,97568.0836,97467.79144,97660.77751
97412.50509,97412.50509,97568.0836,97467.79144,97660.77751
97412.50509,97412.50509,97568.0836,97467.79144,97660.77751
97414.81535,97414.81535,97570.39755,97470.10301,97663.09366
97414.81535,97414.81535,97570.39755,97470.10301,97663.09366
97414.81535,97414.81535,97570.39755,97470.10301,97663.09366
97412.30297,97412.30297,97567.88115,97467.5892,97660.57487
97412.30297,97412.30297,97567.88115,97467.5892,97660.57487
97411.87705,97411.87705,97567.45455,97467.16304,97660.14786
97411.87705,97411.87705,97567.45455,97467.16304,97660.14786
97411.87705,97411.87705,97567.45455,97467.16304,97660.14786
97411.87705,97411.87705,97567.45455,97467.16304,97660.14786
97412.43418,97412.43418,97568.01257,97467.72049,97660.70642
97412.43418,97412.43418,97568.01257,97467.72049,97660.70642
97412.43418,97412.43418,97568.01257,97467.72049,97660.70642
97410.52667,97410.52667,97566.10201,97465.81189,97658.79404
97410.52667,97410.52667,97566.10201,97465.81189,97658.79404
97410.52667,97410.52667,97566.10201,97465.81189,97658.79404
97413.33854,97413.33854,97568.91838,97468.62536,97661.61308
97413.33854,97413.33854,97568.91838,97468.62536,97661.61308
97416.29401,97416.29401,97571.87858,97471.58252,97664.57609
97416.29401,97416.29401,97571.87858,97471.58252,97664.57609
97416.29401,97416.29401,97571.87858,97471.58252,97664.57609
97414.7167,97414.7167,97570.29875,97470.00431,97662.99476
97414.7167,97414.7167,97570.29875,97470.00431,97662.99476
97414.7167,97414.7167,97570.29875,97470.00431,97662.99476
97412.4973,97412.4973,97568.0758,97467.78364,97660.7697
97412.4973,97412.4973,97568.0758,97467.78364,97660.7697
97412.4973,97412.4973,97568.0758,97467.78364,97660.7697
97414.12553,97414.12553,97569.70663,97469.4128,97662.40208
97414.12553,97414.12553,97569.70663,97469.4128,97662.40208
97414.12553,97414.12553,97569.70663,97469.4128,97662.40208
97414.12553,97414.12553,97569.70663,97469.4128,97662.40208
97414.25661,97414.25661,97569.83792,97469.54396,97662.53349
97414.25661,97414.25661,97569.83792,97469.54396,97662.53349
97413.53732,97413.53732,97569.11748,97468.82426,97661.81237
97413.53732,97413.53732,97569.11748,97468.82426,97661.81237
97414.85382,97414.85382,97570.43609,97470.14151,97663.13223
97414.85382,97414.85382,97570.43609,97470.14151,97663.13223
97414.85382,97414.85382,97570.43609,97470.14151,97663.13223
97414.31044,97414.31044,97569.89184,97469.59782,97662.58746
97414.31044,97414.31044,97569.89184,97469.59782,97662.58746
97414.31044,97414.31044,97569.89184,97469.59782,97662.58746
97412.81021,97412.81021,97568.38921,97468.09673,97661.0834
97412.81021,97412.81021,97568.38921,97468.09673,97661.0834
97411.96576,97411.96576,97567.54341,97467.2518,97660.2368
97411.96576,97411.96576,97567.54341,97467.2518,97660.2368
97411.96576,97411.96576,97567.54341,97467.2518,97660.2368
97413.4582,97413.4582,97569.03823,97468.74509,97661.73305
97413.4582,97413.4582,97569.03823,97468.74509,97661.73305
97413.4582,97413.4582,97569.03823,97468.74509,97661.73305
97414.82554,97414.82554,97570.40776,97470.11321,97663.10388
97414.82554,97414.82554,97570.40776,97470.11321,97663.10388
97414.82554,97414.82554,97570.40776,97470.11321,97663.10388
97414.82554,97414.82554,97570.40776,97470.11321,97663.10388
97412.7789,97412.7789,97568.35785,97468.0654,97661.05201
97412.7789,97412.7789,97568.35785,97468.0654,97661.05201
97412.7789,97412.7789,97568.35785,97468.0654,97661.05201
97412.7789,97412.7789,97568.35785,97468.0654,97661.05201
97412.7789,97412.7789,97568.35785,97468.0654,97661.05201
97415.72666,97415.72666,97571.31032,97471.01485,97664.00729
97415.72666,97415.72666,97571.31032,97471.01485,97664.00729
97413.81585,97413.81585,97569.39646,97469.10294,97662.09161
97413.81585,97413.81585,97569.39646,97469.10294,97662.09161
97413.81585,97413.81585,97569.39646,97469.10294,97662.09161
97412.83541,97412.83541,97568.41445,97468.12194,97661.10867
97412.83541,97412.83541,97568.41445,97468.12194,97661.10867
97412.83541,97412.83541,97568.41445,97468.12194,97661.10867
97417.05684,97417.05684,97572.64263,97472.34578,97665.34087
97417.05684,97417.05684,97572.64263,97472.34578,97665.34087
97417.05684,97417.05684,97572.64263,97472.34578,97665.34087
97414.97293,97414.97293,97570.55539,97470.26068,97663.25164
97414.97293,97414.97293,97570.55539,97470.26068,97663.25164
97414.97293,97414.97293,97570.55539,97470.26068,97663.25164
97415.02652,97415.02652,97570.60906,97470.31431,97663.30537
97415.02652,97415.02652,97570.60906,97470.31431,97663.30537
97417.07611,97417.07611,97572.66193,97472.36507,97665.36019
97417.07611,97417.07611,97572.66193,97472.36507,97665.36019
97417.07611,97417.07611,97572.66193,97472.36507,97665.36019
97415.20524,97415.20524,97570.78807,97470.49313,97663.48454
97415.20524,97415.20524,97570.78807,97470.49313,97663.48454
97415.20524,97415.20524,97570.78807,97470.49313,97663.48454
97415.20524,97415.20524,97570.78807,97470.49313,97663.48454
97415.20524,97415.20524,97570.78807,97470.49313,97663.48454
97411.27962,97411.27962,97566.85617,97466.56527,97659.54891
97411.27962,97411.27962,97566.85617,97466.56527,97659.54891
97411.27962,97411.27962,97566.85617,97466.56527,97659.54891
97413.36644,97413.36644,97568.94633,97468.65328,97661.64105
97413.36644,97413.36644,97568.94633,97468.65328,97661.64105
97416.66331,97416.66331,97572.24847,97471.95203,97664.94633
97416.66331,97416.66331,97572.24847,97471.95203,97664.94633
97415.16284,97415.16284,97570.7456,97470.4507,97663.44204
97415.16284,97415.16284,97570.7456,97470.4507,97663.44204
97415.16284,97415.16284,97570.7456,97470.4507,97663.44204
97413.16667,97413.16667,97568.74624,97468.45339,97661.44077
97413.16667,97413.16667,97568.74624,97468.45339,97661.44077
97413.16667,97413.16667,97568.74624,97468.45339,97661.44077
97415.51741,97415.51741,97571.10074,97470.80548,97663.79751
97415.51741,97415.51741,97571.10074,97470.80548,97663.79751
97415.51741,97415.51741,97571.10074,97470.80548,97663.79751
97414.36076,97414.36076,97569.94224,97469.64817,97662.63791
97414.36076,97414.36076,97569.94224,97469.64817,97662.63791
97414.36076,97414.36076,97569.94224,97469.64817,97662.63791
97414.75257,97414.75257,97570.33467,97470.0402,97663.03072
97414.75257,97414.75257,97570.33467,97470.0402,97663.03072
97414.75257,97414.75257,97570.33467,97470.0402,97663.03072
97416.54898,97416.54898,97572.13396,97471.83763,97664.83171
97416.54898,97416.54898,97572.13396,97471.83763,97664.83171
97413.99563,97413.99563,97569.57652,97469.28283,97662.27185
97413.99563,97413.99563,97569.57652,97469.28283,97662.27185
97413.99563,97413.99563,97569.57652,97469.28283,97662.27185
97415.45087,97415.45087,97571.03409,97470.7389,97663.7308
97415.45087,97415.45087,97571.03409,97470.7389,97663.7308
97415.45087,97415.45087,97571.03409,97470.7389,97663.7308
97412.16716,97412.16716,97567.74513,97467.45331,97660.43871
97412.16716,97412.16716,97567.74513,97467.45331,97660.43871
97414.98705,97414.98705,97570.56953,97470.27481,97663.2658
97414.98705,97414.98705,97570.56953,97470.27481,97663.2658
97414.72579,97414.72579,97570.30785,97470.0134,97663.00387
97414.72579,97414.72579,97570.30785,97470.0134,97663.00387
97414.39526,97414.39526,97569.97679,97469.68269,97662.6725
97414.39526,97414.39526,97569.97679,97469.68269,97662.6725
97414.39526,97414.39526,97569.97679,97469.68269,97662.6725
97416.30893,97416.30893,97571.89352,97471.59745,97664.59105
97416.30893,97416.30893,97571.89352,97471.59745,97664.59105
97416.30893,97416.30893,97571.89352,97471.59745,97664.59105
97416.30893,97416.30893,97571.89352,97471.59745,97664.59105
97413.50219,97413.50219,97569.08229,97468.78911,97661.77715
97413.50219,97413.50219,97569.08229,97468.78911,97661.77715
97417.30573,97417.30573,97572.89192,97472.59482,97665.59039
97417.30573,97417.30573,97572.89192,97472.59482,97665.59039
97416.41263,97416.41263,97571.99739,97471.70121,97664.69501
97416.41263,97416.41263,97571.99739,97471.70121,97664.69501
97418.58764,97418.58764,97574.17588,97473.87746,97666.87557
97418.58764,97418.58764,97574.17588,97473.87746,97666.87557
97418.58764,97418.58764,97574.17588,97473.87746,97666.87557
97418.58764,97418.58764,97574.17588,97473.87746,97666.87557
97418.58764,97418.58764,97574.17588,97473.87746,97666.87557
97413.68565,97413.68565,97569.26605,97468.97267,97661.96108
97413.68565,97413.68565,97569.26605,97468.97267,97661.96108
97415.7752,97415.7752,97571.35894,97471.06341,97664.05596
97415.7752,97415.7752,97571.35894,97471.06341,97664.05596
97414.67427,97414.67427,97570.25625,97469.96185,97662.95222
97414.67427,97414.67427,97570.25625,97469.96185,97662.95222
97414.67427,97414.67427,97570.25625,97469.96185,97662.95222
97415.78827,97415.78827,97571.37203,97471.07649,97664.06906
97415.78827,97415.78827,97571.37203,97471.07649,97664.06906
97415.78827,97415.78827,97571.37203,97471.07649,97664.06906
97415.78827,97415.78827,97571.37203,97471.07649,97664.06906
97415.78827,97415.78827,97571.37203,97471.07649,97664.06906
97416.04398,97416.04398,97571.62815,97471.33235,97664.32542
97416.04398,97416.04398,97571.62815,97471.33235,97664.32542
97412.50653,97412.50653,97568.08504,97467.79288,97660.77895
97412.50653,97412.50653,97568.08504,97467.79288,97660.77895
97415.61726,97415.61726,97571.20075,97470.90538,97663.89762
97415.61726,97415.61726,97571.20075,97470.90538,97663.89762
97415.61726,97415.61726,97571.20075,97470.90538,97663.89762
97415.07566,97415.07566,97570.65828,97470.36347,97663.35463
97415.07566,97415.07566,97570.65828,97470.36347,97663.35463
97415.07566,97415.07566,97570.65828,97470.36347,97663.35463
97415.45436,97415.45436,97571.03759,97470.74239,97663.7343
97415.45436,97415.45436,97571.03759,97470.74239,97663.7343
97415.45436,97415.45436,97571.03759,97470.74239,97663.7343
97414.98771,97414.98771,97570.57019,97470.27547,97663.26646
97414.98771,97414.98771,97570.57019,97470.27547,97663.26646
97414.86463,97414.86463,97570.44691,97470.15232,97663.14307
97414.86463,97414.86463,97570.44691,97470.15232,97663.14307
97414.86463,97414.86463,97570.44691,97470.15232,97663.14307
97416.78649,97416.78649,97572.37185,97472.07528,97665.06983
97416.78649,97416.78649,97572.37185,97472.07528,97665.06983
97416.78649,97416.78649,97572.37185,97472.07528,97665.06983
97416.78649,97416.78649,97572.37185,97472.07528,97665.06983
97415.68544,97415.68544,97571.26904,97470.9736,97663.96597
97415.68544,97415.68544,97571.26904,97470.9736,97663.96597
97415.68544,97415.68544,97571.26904,97470.9736,97663.96597
97416.1064,97416.1064,97571.69067,97471.3948,97664.388
97416.1064,97416.1064,97571.69067,97471.3948,97664.388
97416.1064,97416.1064,97571.69067,97471.3948,97664.388
97415.77572,97415.77572,97571.35946,97471.06393,97664.05648
97415.77572,97415.77572,97571.35946,97471.06393,97664.05648
97417.48419,97417.48419,97573.07066,97472.77338,97665.76931
97417.48419,97417.48419,97573.07066,97472.77338,97665.76931
97417.48419,97417.48419,97573.07066,97472.77338,97665.76931
97416.75595,97416.75595,97572.34126,97472.04472,97665.03921
97416.75595,97416.75595,97572.34126,97472.04472,97665.03921
97416.75595,97416.75595,97572.34126,97472.04472,97665.03921
97416.37486,97416.37486,97571.95956,97471.66342,97664.65715
97416.37486,97416.37486,97571.95956,97471.66342,97664.65715
97416.37486,97416.37486,97571.95956,97471.66342,97664.65715
97416.75824,97416.75824,97572.34355,97472.04701,97665.04151
97416.75824,97416.75824,97572.34355,97472.04701,97665.04151
97416.75824,97416.75824,97572.34355,97472.04701,97665.04151
97417.88043,97417.88043,97573.46754,97473.16985,97666.16656
97417.88043,97417.88043,97573.46754,97473.16985,97666.16656
97417.88043,97417.88043,97573.46754,97473.16985,97666.16656
97414.16662,97414.16662,97569.74779,97469.45391,97662.44327
97414.16662,97414.16662,97569.74779,97469.45391,97662.44327
97413.95314,97413.95314,97569.53397,97469.24031,97662.22925
97413.95314,97413.95314,97569.53397,97469.24031,97662.22925
97413.95314,97413.95314,97569.53397,97469.24031,97662.22925
97415.2324,97415.2324,97570.81527,97470.5203,97663.51177
97415.2324,97415.2324,97570.81527,97470.5203,97663.51177
97415.2324,97415.2324,97570.81527,97470.5203,97663.51177
97415.2324,97415.2324,97570.81527,97470.5203,97663.51177
97390.84644,97390.84644,97546.39029,97446.12042,97639.06361
97390.84644,97390.84644,97546.39029,97446.12042,97639.06361
97417.58796,97417.58796,97573.1746,97472.87721,97665.87334
97417.58796,97417.58796,97573.1746,97472.87721,97665.87334
97416.1455,97416.1455,97571.72983,97471.43392,97664.4272
97416.1455,97416.1455,97571.72983,97471.43392,97664.4272
97416.1455,97416.1455,97571.72983,97471.43392,97664.4272
97414.22569,97414.22569,97569.80695,97469.51302,97662.5025
97414.22569,97414.22569,97569.80695,97469.51302,97662.5025
97414.22569,97414.22569,97569.80695,97469.51302,97662.5025
97415.98441,97415.98441,97571.56849,97471.27274,97664.2657
97415.98441,97415.98441,97571.56849,97471.27274,97664.2657
97415.98441,97415.98441,97571.56849,97471.27274,97664.2657
97415.37934,97415.37934,97570.96245,97470.66733,97663.65909
97415.37934,97415.37934,97570.96245,97470.66733,97663.65909
97415.37934,97415.37934,97570.96245,97470.66733,97663.65909
97415.37934,97415.37934,97570.96245,97470.66733,97663.65909
97415.05066,97415.05066,97570.63324,97470.33846,97663.32957
97415.05066,97415.05066,97570.63324,97470.33846,97663.32957
97415.05066,97415.05066,97570.63324,97470.33846,97663.32957
97417.8604,97417.8604,97573.44748,97473.1498,97666.14648
97417.8604,97417.8604,97573.44748,97473.1498,97666.14648
97417.8604,97417.8604,97573.44748,97473.1498,97666.14648
97413.93892,97413.93892,97569.51972,97469.22608,97662.21499
97413.93892,97413.93892,97569.51972,97469.22608,97662.21499
97413.93892,97413.93892,97569.51972,97469.22608,97662.21499
97413.47203,97413.47203,97569.05209,97468.75893,97661.74691
97413.47203,97413.47203,97569.05209,97468.75893,97661.74691
97413.47203,97413.47203,97569.05209,97468.75893,97661.74691
97414.15664,97414.15664,97569.73779,97469.44393,97662.43327
97414.15664,97414.15664,97569.73779,97469.44393,97662.43327
97410.57006,97410.57006,97566.14547,97465.8553,97658.83754
97410.57006,97410.57006,97566.14547,97465.8553,97658.83754
97410.57006,97410.57006,97566.14547,97465.8553,97658.83754
97412.15078,97412.15078,97567.72872,97467.43692,97660.42229
97412.15078,97412.15078,97567.72872,97467.43692,97660.42229
97412.15078,97412.15078,97567.72872,97467.43692,97660.42229
97415.78966,97415.78966,97571.37342,97471.07788,97664.07046
